docid,recordid,oclc,locnum,includedbc,author,authordate,imprint,inferreddate,place,enumcron,subjects,genres,title
mdp.49015001387621,004522605,26547823,PS648.S3F855 1993,taggedsf,,,New York|Bantam Books|c1993.,1993,nyu,,"Fantasy fiction, American|Science fiction, American",Fiction,Full spectrum 4
mdp.39015074369433,005809171,11641776,,oclcid,,,"Garden City, N.Y.|N. Doubleday|1985?], c1984.",1985,nyu,,"Fiction|Thieves|Fantasy fiction, American|Cities and towns|Sanctuary (Imaginary place)",Short stories,"Cross-currents : | Storm season, The face of chaos, Wings of omen"
pst.000012778010,012276253,7699722,,fuzzymatch,"Bradley, Marion Zimmer.",,"New York, N.Y.|Ballantine Books|1981.",1981,xx ,,,NotFiction,The house between the worlds
uc1.$b286517,006525502,2232858,,taggedsf,"Lewis, C. S. (Clive Staples),",1898-1963.,"New York|Macmillan|c1965, c1946",1965,nyu,,Science fiction,NotFiction,That hideous strength; | a modern fairy-tale for grownups.
mdp.39015046852128,000275120,10116854,,oclcid,"Lynn, Elizabeth A.",,"New York, N.Y.|Berkley Books|1982, c1981.",1982,nyu,,,Fiction,The sardonyx net
mdp.39015058799985,003903258,3837858,,taggedsf,"Vance, Jack,",1916-,New York|Berkley Pub. Corp.|Distributed by Putnam|c1976.,1976,nyu,,"Science fiction, American",Novel,Maske : | Thaery
mdp.39015058799944,003903316,18454045,,oclcid,"Saberhagen, Fred,",1930-2007.,"Garden City, N.Y.|Doubleday|1988?",1988,nyu,,Fiction|Mark of Tasavalta (Fictitious character)|Tasavalta (Imaginary place)|Swords|Fantasy fiction|Wizards,Novel|Fantastic fiction,The lost swords : | the first triad
mdp.39015014585601,000660278,2616076,PZ3.A8316As,fuzzymatch,"Asimov, Isaac,",1920-1992.,"Garden City, N.Y.|Doubleday|1968.",1968,nyu,,,Fiction,Asimov's mysteries.
mdp.39015019386112,001059418,1107534,PZ1.P261968,taggedsf,,,New York|Delacorte Press|1968,1968,nyu,,"Translations into English|Science fiction, Russian",NotFiction,Path into the unknown; | the best of Soviet science fiction. | $c: Introd. by Judith Merril.
mdp.39015024078555,001113047,862217,,taggedsf,,,New York|Harper & Row|c1965.,1965,nyu,,"Science fiction, American",Fiction,Beyond tomorrow : | ten science fiction adventures
uc1.32106018824943,007147428,61710692,,taggedsf,"Tevis, Walter S",,New York|Del Rey|2005,2005,nyu,,Human-alien encounters|Fiction|Science fiction|Life on other planets,Novel,The man who fell to earth
uc1.b4951168,009494871,10507669,,oclcid,"Williamson, Jack,",1908-2006,New York|Ballantine Books|1984.,1984,nyu,,,Fiction,Lifeburst
uc1.$b86033,006592693,4544468,,fuzzymatch,"Bond, Nelson Slade,",1908-,New York|Coward-McCann|1946,1946,nyu,,,NotFiction,Mr. Mergenthwirker's lobblies and other fantastic tales
uc1.32106001959995,007123848,363210,,taggedsf,"Wells, H. G. (Herbert George),",1866-1946.,New York|Washington Square Press|1962.,1962,   ,,Science fiction,NotFiction,"The invisible man, | and The war of the worlds. | $c: Introd. by Arthur C. Clarke."
osu.32435055404685,100824669,6574803,,oclcid,"Mundy, Talbot,",1879-1940.,New York|Royal Books|c1931.,1931,nyu,,,Fiction,Jimgrim Sahib
mdp.39015055901725,004296599,49421787,PS3554.I3A6 2002,taggedsf,"Dick, Philip K.",,New York|Pantheon Books|c2002.,2002,nyu,,"Science fiction, American",Fiction,Selected stories of Philip K. Dick
mdp.39015002288762,000660407,312793,PZ3.A8316En,fuzzymatch,"Asimov, Isaac,",1920-1992.,"Garden City, N. Y.|Doubleday|1955.",1955,nyu,,,Fiction,The end of eternity.
pst.000021810619,007067242,16698877,,fuzzymatch,"Stasheff, Christopher.",,"Garden City, N.Y.|N. Doubleday|1983?].",1983,xxu,,,NotFiction,To the magic born
osu.32435053572517,100824532,2190293,,fuzzymatch,"Dickson, Gordon R.",,New York|Pyramid Books|1961.,1961,nyu,,,Fiction,Naked to the stars : | a science-fiction novel
mdp.39015005062321,000621624,2312668,,oclcid,"Aldiss, Brian Wilson,",1925-,New York|Avon|c1969.,1969,nyu,,,Fiction,Neanderthal planet
pst.000006568436,007039897,4275311,,taggedsf,,,"New York|Berkley|1978, c1976.",1976,xx ,,"Science fiction, American",NotFiction,Space odysseys : | a new look at yesterday's futures
mdp.39015020723915,000179606,4114345,PZ4.M1195Dr 1978PS3563.A255,fuzzymatch,"McCaffrey, Anne.",,New York|Ballantine Books|c1978.,1978,nyu,,,Fiction,Dragonflight
pst.000060377579,007491878,12295897,,fuzzymatch,"Eddings, David.",,New York|Nelson Doubleday|c1983.,1983,xx ,,,NotFiction,The belgariad. | $c: David Eddings. | $n: Part one /
uc1.b3862854,007881115,7555777,,fuzzymatch,"Effinger, George Alec.",,New York|Putnam|c1981,1981,nyu,,,UnknownGenre,The wolves of memory
mdp.39015018624778,000628323,21115884,PZ3.C551205Ex,fuzzymatch,"Clarke, Arthur C. (Arthur Charles),",1917-2008,New York|Ballantine Books|c1953.,1953,nyu,,,Fiction,Expedition to Earth : | eleven science-fiction stories
mdp.39015019388423,001464059,92450,PZ1.F5766PS648.S3,taggedsf,,,"Garden City, N.Y.|Doubleday|1970",1970,nyu,,Science fiction,Fiction,"Five fates, | $c: by Keith Laumer [and others."
inu.30000036612392,007588091,24440262,,fuzzymatch,"Banks, Iain,",1954-,"New York|Bantam Books|1991, c1987.",1991,nyu,,,Fiction,Consider Phlebas
mdp.39015005906303,000240484,38726224,,fuzzymatch,"Wolfe, Gene.",,"New York|Pocket Books|1982 printing, c1981.",1982,nyu,,,Fiction,The claw of the conciliator
mdp.39015005226405,001365030,3235398,,fuzzymatch,"Verne, Jules,",1828-1905.,Philadelphia|J.B. Lippincott|1951,1951,pau,,,UnknownGenre,The omnibus.
mdp.39015011686790,000124201,1298590,PZ7.N8187Gal,fuzzymatch,"Norton, Andre.",,New York|Ace Books|c1959.,1959,nyu,,,Fiction,"Galactic derelict, | $c: by Andre Norton [i.e. A. M. Norton]"
mdp.39015014938602,000366949,2304839,,fuzzymatch,"Verne, Jules,",1828-1905.,New York|Airmont|1965.,1965,nyu,,,Fiction,A journey to the center of the earth
mdp.39015040123906,000710105,2202354,PZ3.A8316BiPS3551.S5,taggedsf,"Asimov, Isaac,",1920-1992.,"Garden City, N.Y.|Doubleday|1976.",1976,nyu,,"Science fiction, American",Fiction,The bicentennial man and other stories
mdp.39015000549348,001398823,7304546,PZ4.P748Al,fuzzymatch,"Pohl, Frederik.",,New York|Ballantine Books|c1956.,1956,nyu,,,Fiction,Alternating currents
uc1.32106008705854,007107870,19301364,,fuzzymatch,"Bear, Greg,",1951-,New York|Ace Books|1986.,1986,nyu,,American literature|20th century,NotFiction,Blood music
mdp.49015000753567,004457623,6649937,PS3573.O52C57,fuzzymatch,"Wolfe, Gene.",,New York|Timescape Books|c1981.,1981,nyu,,,Fiction,The claw of the conciliator
uc1.32106005109290,000203973,6762084,,fuzzymatch,"Morris, Janet,",1946-,New York|Berkeley Pub. Corp. : distributed by Putnam|c1980.,1980,nyu,,,Fiction,Dream dancer
mdp.39015033871727,000251576,3750452,,fuzzymatch,"Anderson, Poul,",1926-2001.,London|Dobson|1976.,1976,enk,,,Fiction,We claim these stars
uc1.$b808979,009948484,62955,,taggedsf,"Blum, Ralph,",1932-,"Boston|Little, Brown|1970.",1970,mau,,"Science fiction, American|Spy stories, American",Fiction,The simultaneous man : | a novel
inu.39000013183947,007593851,6984714,,taggedsf,,,New York|Pocket Books|c1980.,1980,nyu,,"Science fiction, American|Science fiction, English|Science fiction, Australian",Fiction,Edges : | thirteen new tales from the borderlands of the imagination
pst.000012442454,012276330,3452315,,fuzzymatch,"Nolan, William F.,",1928-,"New York, N.Y.|Bantam Books|1977.",1977,xx ,,,NotFiction,Logan's world
mdp.39015066078901,003521640,2072054,,taggedsf,,,"Garden City, N.Y.|Doubleday|1965].",1965,nyu,no.3,Science fiction,NotFiction,Analog 3
mdp.39015014165461,001441726,1142422,PZ1.C66Tr,taggedsf,,,New York|Crown Pub.|1948.,1948,nyu,,"Science fiction, American",Fiction,A treasury of science fiction
mdp.39015005749158,001031632,1298590,PZ7.N82Gal 1959,fuzzymatch,"Norton, Andre.",,Cleveland|World Pub. Co.|1959,1959,ohu,,,Fiction,"Galactic derelict, | $c: by Andre Norton."
uc1.32106011088132,001441726,1142422,PZ1.C66Tr,taggedsf,,,New York|Crown Pub.|1948.,1948,nyu,,"Science fiction, American",Fiction,A treasury of science fiction
mdp.39015043052284,003345445,21212473,,oclcid,"Rosenberg, Joel,",1954-,New York|Guild America|1988(?).,1988,nyu,,,Fiction,Guardians of the flame : | the heroes
mdp.39015057659511,004353639,16901048,PS3563.U8353D3 1987,taggedsf,"Mushroom, Merril,",1942-,"Denver, CO|Lace Publications|c1987.",1987,cou,,Science fiction,Novel,Daughters of Khaton
pst.000029233106,009815318,41086723,PS3552.R6596A8 1999,fuzzymatch,"Brooks, Terry.",,New York|Ballantine Pub. Group|1999.,1999,nyu,,Good and evil|Demonology|Young women|Fiction|Knights and knighthood,Fantastic fiction|Fiction,Angel fire east
pst.000031216159,009819352,6259249,,taggedsf,"Blish, James.",,New York|E. P. Dutton|1977.,1977,xxu,,"Science fiction, American",NotFiction,The Star trek reader III
uc1.32106015085670,007132451,33438913,PS3552.E796S73 1996,fuzzymatch,"Bester, Alfred",,New York|Vintage Books|1996,1996,nyu,,,Fiction,The stars my destination
mdp.39015008724810,001903252,16242940,,taggedsf,"Locke, George Herbert,",1870-1937.,London|Cornmarket Reprints|1972.,1972,enk,,Science fiction,UnknownGenre,Worlds apart; | an anthology in facsimile.
osu.32435057983116,005815186,5957845,PZ1.W683En,taggedsf,,,New York|Ace Books|c1956.,1956,nyu,,Science fiction,Fiction,The end of the world
mdp.39015002985169,000255705,4493206,PZ4.T342Man 1978PS3570.E95,fuzzymatch,"Tevis, Walter S.",,"Boston|Gregg Press|1978, c1963.",1978,mau,,,Fiction,The man who fell to Earth
mdp.39015005888089,000203973,6762084,,fuzzymatch,"Morris, Janet,",1946-,New York|Berkeley Pub. Corp. : distributed by Putnam|c1980.,1980,nyu,,,Fiction,Dream dancer
mdp.39015064885208,005251898,62172942,PR6118.O28L585 2006,fuzzymatch,"Robson, Justina.",,New York|Bantam Books|2006.,2006,nyu,,Fiction|Gods|Love stories,Novel|Love stories|Science fiction,Living next door to the god of love
uc1.$b101738,006601357,3553350,PZ4.M295Tw2,fuzzymatch,"Mantley, John.",,New York|Dutton|1957.,1957,nyu,,,NotFiction,The 27th day.
mdp.39015008470554,000204493,60074164,,fuzzymatch,"Herbert, Frank.",,"New York|Berkley Books|1982 printing, c1968.",1982,nyu,,,Fiction,The Santaroga barrier
pst.000032609622,009815442,2986096,PZ3.H364Gr 1978PS3515.E288,fuzzymatch,"Heinlein, Robert A. (Robert Anson),",1907-1988,"Mattituck, N.Y.|Rivercity Press|1978, c1951.",1951,xxu,,,NotFiction|Science fiction,The green hills of earth
pst.000021912436,007067263,5727000,PZ1.C76094Tr 1980PS648.S3,taggedsf,"Conklin, Groff,",1904-1968,"New York|Bonanza Books|Distributed by Crown|1980, c1948.",1948,xxu,,"Science fiction, American",NotFiction,A treasury of science fiction
uc1.32106015190207,007132432,31616244,,fuzzymatch,"Tepper, Sheri S",,"New York|Bantam Books|1994, c1993",1994,nyu,,,Fiction,A plague of angels
uc1.b3472505,000120376,216995,PR6052.R8W7x 1973,fuzzymatch,"Brunner, John,",1934-1995.,"New York|Daw Books|1973, c1971.",1971,nyu,,,Fiction,The wrong end of time
pst.000009413719,012275427,8824860,,taggedsf,"Vance, Jack,",1916-,San Francisco|Underwood-Miller|c1982.,1982,xx ,,"Science fiction, American",NotFiction,Lost moons
mdp.39015016423553,000439699,2579772,PZ4.D2565Ar2,fuzzymatch,"Davies, L. P. (Leslie Purnell)",,"Garden City, N.Y.|Doubleday|c1965",1967,nyu,,,Fiction,The artificial man | $c: [by] L. P. Davies.
pst.000031216401,007067574,3752236,,taggedsf,"Blish, James.",,New York|Dutton|1977.,1977,xxu,,"Science fiction, American",NotFiction,The Star trek reader II
uc1.b4951600,009493505,1411741,,taggedsf,"Wilhelm, Kate.",,New York|Harper & Row|1975,1975,nyu,,"Science fiction, American",Fiction,The infinity box : | a collection of speculative fiction
mdp.39015032991245,000476729,216995,PZ4.B89WrPR6052.R8,fuzzymatch,"Brunner, John,",1934-1995.,"Garden City, N.Y.|Doubleday|1971.",1971,nyu,,,Fiction,The wrong end of time.
mdp.39015020724129,000261088,9814606,,fuzzymatch,"McCaffrey, Anne.",,"New York|Ballantine Books|1978, c1971.",1978,nyu,,,NotFiction,Dragonquest
mdp.39015066110555,000098351,6564421,,fuzzymatch,"Clarke, Arthur C. (Arthur Charles),",1917-2008,"New York|Harcourt, Brace & World|c1953.",1953,nyu,,,Fiction,Childhood's end
mdp.39015002306564,001026929,66077,PZ1.S414PS648.S3,taggedsf,,,"Garden City, N.Y.|Doubleday|1970-",0,nyu,v.2A,"Science fiction, English|Science fiction, American",Fiction,Science fiction hall of fame. | $c: Edited by Robert Silverberg.
inu.30000114157351,010557167,2150753,PZ3.W9768Mu8PS3545.Y46,oclcid,"Wylie, Philip,",1902-1971.,"Westport, Conn.|Hyperion Press|1976, c1931.",1976,ctu,,,Fiction,The murderer invisible
mdp.39015042474877,003493872,41060020,,oclcid,"Vance, Jack,",1916-,"Garden City, NY|SFBC|1998.",1998,nyu,,,Science fiction|Fiction,The complete dying earth
mdp.39015025219471,002555845,23145044,PS3557.I2264D54 1991,fuzzymatch,"Gibson, William,",1948-,New York|Bantam Books|1991.,1991,nyu,,,Fiction,The difference engine
mdp.39015005899045,000295260,3212068,,fuzzymatch,"Foster, Alan Dean,",1946-,London|Corgi|1975.,1975,enk,,,NotFiction,Star trek log three
mdp.39015031213526,000123025,860713,,fuzzymatch,"Brunner, John,",1934-1995.,New York|Lancer Books|c1968.,1968,nyu,,,UnknownGenre,Into the slave nebula.
pst.000017857178,007056026,19901110,,fuzzymatch,"Bujold, Lois McMaster.",,"New York|Guild America Books|1990, c1989.",1989,xx ,,,NotFiction,Vorkosigan's game
mdp.39015018454788,002171382,20294258,PS3563.O876O55 1990,oclcid,"Morrow, James,",1947-,New York|W. Morrow|c1990.,1990,nyu,,,Fiction,Only begotten daughter
uc1.b3287417,001370578,296771,PZ1.W59Tr,taggedsf,"Boucher, Anthony,",1911-1968.,"Garden City, N.Y.|Doubleday|1959.",1959,nyu,v.1,Science fiction,Fiction,A treasury of great science fiction; | $c: edited by Anthony Boucher [pseud.
mdp.39015014285004,001370578,296771,PZ1.W59Tr,taggedsf,"Boucher, Anthony,",1911-1968.,"Garden City, N.Y.|Doubleday|1959.",1959,nyu,v.1,Science fiction,Fiction,A treasury of great science fiction; | $c: edited by Anthony Boucher [pseud.
pst.000022747778,007040196,26209890,,oclcid,,,"New York|Galahad Books|1992, c1981.",1981,xxu,,,NotFiction,Masters of fantasy
mdp.39015049524674,004124830,44708513,,fuzzymatch,"McCarthy, Wil.",,New York|Del Rey|2000.,2000,nyu,,,Fiction,The collapsium
uc1.b3872868,006739439,365332,,fuzzymatch,"Hudson, W. H. (William Henry),",1841-1922.,"New York|Doric Books|1949, c1950",1950,nyu,,,NotFiction,A crystal age
uc1.32106001753885,007126343,339594,,fuzzymatch,"Verne, Jules,",1828-1905.,New York|C. Scribner's sons|1953,1953,   ,,,NotFiction,"Twenty thousand leagues under the sea, | $c: by Jules Verne; illustrated by W. J. Aylward."
uc1.32106017245181,007133235,2549461,,taggedsf,"Campbell, John Wood,",1910-1971,"Westport, Conn.|Hyperion Press|1976, c1948",1976,ctu,,"Science fiction, American",Fiction,Who goes there? : | Seven tales of science-fiction
mdp.39015049545505,004133129,45268218,,fuzzymatch,"Tyers, Kathy.",,New York|Ballantine Pub. Group|2000.,2000,nyu,,"Fiction|Solo, Han (Fictitious character)|Skywalker, Luke (Fictitious character)|Leia, Princess (Fictitious character)",Fiction,Balance point
mdp.39076005189357,001370578,296771,PZ1.W59Tr,taggedsf,"Boucher, Anthony,",1911-1968.,"Garden City, N.Y.|Doubleday|1959.",1959,nyu,,Science fiction,Fiction,A treasury of great science fiction; | $c: edited by Anthony Boucher [pseud.
uc1.32106007171835,000683931,1975222,,fuzzymatch,"Herbert, Frank.",,New York|Berkley Pub. Corp. : distributed by Putnam|c1976.,1976,nyu,,Dune (Imaginary place)|Fiction,Fiction,Children of Dune
mdp.39015061163963,004750556,8153161,,fuzzymatch,"Verne, Jules,",1828-1905.,"Garden City, N.Y.|Nelson Doubleday|ca. 1950",1950,nyu,,,Novel,Twenty thousand leagues under the sea
mdp.39015012826536,000022474,1230509,PZ3.V3685Sl6PS3543.A6546,oclcid,"Van Vogt, A. E. (Alfred Elton),",1912-2000.,New York|Garland Pub.|1975 [c1951,1975,nyu,,,Fiction,Slan
uc1.b3467580,000022474,1230509,PZ3.V3685Sl6PS3543.A6546,oclcid,"Van Vogt, A. E. (Alfred Elton),",1912-2000.,New York|Garland Pub.|1975 [c1951,1975,nyu,,,Fiction,Slan
mdp.39015003465583,000356465,1376336,PZ4.B1893VePR6052.A46,fuzzymatch,"Ballard, J. G.,",1930-2009.,London|Cape|1973,1973,enk,,,Fiction,Vermilion sands | $c: [by] J. G. Ballard.
pst.000068149529,009814171,13053635,PS3515.E38P86 1969,oclcid,"Heinlein, Robert A. (Robert Anson),",1907-1988.,New York|New American Library|c1979.,1979,nyu,,,Fiction,The puppet masters
uc1.b3872936,006739452,55073982,,taggedsf,"Hartley, L. P. (Leslie Poles),",1895-1972.,"Garden City, N.Y.|Doubleday & Co.|1961.",1961,nyu,,Science fiction,Fiction,Facial justice
mdp.39015002255837,000297565,4775261,PZ4.D7615DrPS3554.R196,fuzzymatch,"Drake, David.",,New York|Berkley Pub. Corp. : distributed by Putnam|c1979.,1979,nyu,,,Fiction,The dragon lord
mdp.49015000730797,004455363,2430545,,oclcid,"Moskowitz, Sam,",,New York|Pyramid Books|1970.,1970,nyu,,Fredrica Bartz Modern Fiction Collection,Fiction,Futures to infinity
mdp.39015003862292,000088656,3516948,PZ3.N8187Sar 1978PS3527.O625,fuzzymatch,"Norton, Andre.",,"Boston|Gregg Press|1978, c1955.",1978,mau,,,Fiction|Bibliographies,Sargasso of space
pst.000029583676,007063300,11097236,,oclcid,"Burroughs, Edgar Rice,",1875-1950.,New York|Ace Books|1931].,1931,xx ,,,NotFiction,The land of hidden men.
mdp.39015012833342,000783949,3420182,,fuzzymatch,"Herbert, Frank.",,New York|Avon|c1956.,1970,nyu,,,Fiction,The dragon in the sea
uc1.32106001934956,007122526,6564884,,fuzzymatch,"Doyle, Arthur Conan, Sir,",1859-1930.,London|J. Murray|1960.,1960,   ,,,NotFiction,"The lost world; | being an account of the recent amazing adventures of Professor E. Challenger, Lord John Roxton, Professor Summerlee and Mr. Ed. Malone of the ""Daily Gazette"""
mdp.39015060065102,004769108,,,fuzzymatch,"Gunn, James E.,",1923-,New York|Pocket Books|2004.,2004,nyu,,,Fiction,The immortals
mdp.39015010919192,000255741,4493391,,fuzzymatch,"Zelazny, Roger.",,"Boston|Gregg Press|1979, c1970.",1979,mau,,,Fiction,Nine princes in Amber
mdp.39015056670477,003844805,3090606,PZ3.K9744BcPS3521.U87,taggedsf,"Kuttner, Henry.",,"Garden City, N.Y.|N. Doubleday|c1975.",1975,nyu,,"Science fiction, American",Fiction,The best of Henry Kuttner
osu.32435057545741,100824871,10831672,,oclcid,"Wellman, Manly Wade,",1903-1986.,New York|Popular Library|c1946.,1946,nyu,,,NotFiction,The solar invasion
uc1.32106006979543,007104929,13423148,,oclcid,"Beagle, Peter S.",,New York|Ballantine Books|1986.,1986,nyu,,"California|Santa Cruz County|Authors, American",Fiction,The folk of the air
inu.30000094835844,009254693,54929474,PS3551.S5R58 2004,taggedsf,"Asimov, Isaac,",1920-1992,New York|Ace Books|2004.,2004,nyu,,"Science fiction, American|Robots|Fiction",Fiction,Robot dreams
mdp.49015000670696,004449284,2549461,PZ3.C1547Wh10PS3553.A47,taggedsf,"Campbell, John W., (John Wood), Jr.",1910-1971.,"Westport, Conn.|Hyperion Press|1976, c1948.",1976,ctu,,"Science fiction, American",Fiction,Who goes there? : | Seven tales of science-fiction
mdp.39015011024562,000448462,2435606,,fuzzymatch,"Anderson, Poul,",1926-2001.,"New York|Berkley Pub. Corp.|1967, c1966.",1967,nyu,,,Fiction,The trouble twisters
uc1.$b102273,006601713,1277631,PZ3.G28Li,oclcid,"Gellhorn, Martha,",1908-1998.,New York|C. Scribner's Sons|1944.,1944,nyu,,,NotFiction,Liana
mdp.49015001409755,004524858,27267037,PS3551.S5F58 1993,fuzzymatch,"Asimov, Isaac,",1920-1992.,New York|Doubleday|c1993.,1993,nyu,,Fiction|Historians|Prophecy,Fiction|Science fiction,Forward the foundation
